 106.98000 -84.20000  10.00000   3.39959
 106.98000 -84.50000  10.00000   3.41349
 106.98000 -84.80000  10.00000   3.42405
 109.28000 -77.00000  10.00000   3.42500
 109.28000 -77.30000  10.00000   3.42500
 109.28000 -77.60000  10.00000   3.42500
 109.28000 -77.90000  10.00000   3.42501
 109.28000 -78.20000  10.00000   3.42502
 109.28000 -78.50000  10.00000   3.42504
 109.28000 -78.80000  10.00000   3.42506
 109.28000 -79.10000  10.00000   3.42507
 109.28000 -79.40000  10.00000   3.42508
 109.28000 -79.70000  10.00000   3.42513
 109.28000 -80.00000  10.00000   3.42525
 109.28000 -80.30000  10.00000   3.42547
 109.28000 -80.60000  10.00000   3.42582
 109.28000 -80.90000  10.00000   3.42630
 109.28000 -81.20000  10.00000   3.42673
 109.28000 -81.50000  10.00000   3.42605
 109.28000 -81.80000  10.00000   3.41730
 109.28000 -82.10000  10.00000   3.39174
 109.28000 -82.40000  10.00000   3.40029
 109.28000 -82.70000  10.00000   3.41164
 109.28000 -83.00000  10.00000   3.41606
 109.28000 -83.30000  10.00000   3.41781
 109.28000 -83.60000  10.00000   3.41822
 109.28000 -83.90000  10.00000   3.41917
 109.28000 -84.20000  10.00000   3.42208
 109.28000 -84.50000  10.00000   3.42405
 109.28000 -84.80000  10.00000   3.42500
  37.98000 -77.00000  15.00000   3.55672
  37.98000 -77.30000  15.00000   3.52576
  37.98000 -77.60000  15.00000   3.50933
  37.98000 -77.90000  15.00000   3.52074
  37.98000 -78.20000  15.00000   3.53110
  37.98000 -78.50000  15.00000   3.53859
  37.98000 -78.80000  15.00000   3.54425
  37.98000 -79.10000  15.00000   3.54879
  37.98000 -79.40000  15.00000   3.55238
  37.98000 -79.70000  15.00000   3.55494
  37.98000 -80.00000  15.00000   3.55649
  37.98000 -80.30000  15.00000   3.55734
  37.98000 -80.60000  15.00000   3.55779
  37.98000 -80.90000  15.00000   3.55802
  37.98000 -81.20000  15.00000   3.55812
  37.98000 -81.50000  15.00000   3.55815
  37.98000 -81.80000  15.00000   3.55814
  37.98000 -82.10000  15.00000   3.55811
  37.98000 -82.40000  15.00000   3.55807
  37.98000 -82.70000  15.00000   3.55804
  37.98000 -83.00000  15.00000   3.55802
  37.98000 -83.30000  15.00000   3.55801
  37.98000 -83.60000  15.00000   3.55800
  37.98000 -83.90000  15.00000   3.55799
  37.98000 -84.20000  15.00000   3.55799
  37.98000 -84.50000  15.00000   3.55799
  37.98000 -84.80000  15.00000   3.55800
  40.28000 -77.00000  15.00000   3.53694
  40.28000 -77.30000  15.00000   3.47983
  40.28000 -77.60000  15.00000   3.43287
  40.28000 -77.90000  15.00000   3.42166
  40.28000 -78.20000  15.00000   3.43020
  40.28000 -78.50000  15.00000   3.44643
  40.28000 -78.80000  15.00000   3.46524
  40.28000 -79.10000  15.00000   3.48464
  40.28000 -79.40000  15.00000   3.50287
  40.28000 -79.70000  15.00000   3.51814
  40.28000 -80.00000  15.00000   3.52973
  40.28000 -80.30000  15.00000   3.53809
  40.28000 -80.60000  15.00000   3.54417
  40.28000 -80.90000  15.00000   3.54874
  40.28000 -81.20000  15.00000   3.55222
  40.28000 -81.50000  15.00000   3.55474
  40.28000 -81.80000  15.00000   3.55640
  40.28000 -82.10000  15.00000   3.55740
  40.28000 -82.40000  15.00000   3.55793
  40.28000 -82.70000  15.00000   3.55816
  40.28000 -83.00000  15.00000   3.55824
  40.28000 -83.30000  15.00000   3.55824
  40.28000 -83.60000  15.00000   3.55820
  40.28000 -83.90000  15.00000   3.55815
  40.28000 -84.20000  15.00000   3.55809
  40.28000 -84.50000  15.00000   3.55804
  40.28000 -84.80000  15.00000   3.55799
  42.58000 -77.00000  15.00000   3.54411
  42.58000 -77.30000  15.00000   3.47464
  42.58000 -77.60000  15.00000   3.41240
  42.58000 -77.90000  15.00000   3.38256
  42.58000 -78.20000  15.00000   3.38165
  42.58000 -78.50000  15.00000   3.39229
  42.58000 -78.80000  15.00000   3.40879
  42.58000 -79.10000  15.00000   3.43098
  42.58000 -79.40000  15.00000   3.45587
  42.58000 -79.70000  15.00000   3.47946
  42.58000 -80.00000  15.00000   3.49930
  42.58000 -80.30000  15.00000   3.51474
  42.58000 -80.60000  15.00000   3.52676
  42.58000 -80.90000  15.00000   3.53637
  42.58000 -81.20000  15.00000   3.54405
  42.58000 -81.50000  15.00000   3.54979
  42.58000 -81.80000  15.00000   3.55366
  42.58000 -82.10000  15.00000   3.55602
  42.58000 -82.40000  15.00000   3.55734
  42.58000 -82.70000  15.00000   3.55801
  42.58000 -83.00000  15.00000   3.55830
  42.58000 -83.30000  15.00000   3.55839
  42.58000 -83.60000  15.00000   3.55837
  42.58000 -83.90000  15.00000   3.55830
  42.58000 -84.20000  15.00000   3.55820
  42.58000 -84.50000  15.00000   3.55810
  42.58000 -84.80000  15.00000   3.55799
  44.88000 -77.00000  15.00000   3.55168
  44.88000 -77.30000  15.00000   3.49138
  44.88000 -77.60000  15.00000   3.43358
  44.88000 -77.90000  15.00000   3.39397
  44.88000 -78.20000  15.00000   3.38859
  44.88000 -78.50000  15.00000   3.40464
  44.88000 -78.80000  15.00000   3.41951
  44.88000 -79.10000  15.00000   3.42842
  44.88000 -79.40000  15.00000   3.43531
  44.88000 -79.70000  15.00000   3.44833
  44.88000 -80.00000  15.00000   3.46757
  44.88000 -80.30000  15.00000   3.48655
  44.88000 -80.60000  15.00000   3.50361
  44.88000 -80.90000  15.00000   3.51874
  44.88000 -81.20000  15.00000   3.53178
  44.88000 -81.50000  15.00000   3.54189
  44.88000 -81.80000  15.00000   3.54885
  44.88000 -82.10000  15.00000   3.55319
  44.88000 -82.40000  15.00000   3.55575
  44.88000 -82.70000  15.00000   3.55718
  44.88000 -83.00000  15.00000   3.55794
  44.88000 -83.30000  15.00000   3.55830
  44.88000 -83.60000  15.00000   3.55843
  44.88000 -83.90000  15.00000   3.55841
  44.88000 -84.20000  15.00000   3.55831
  44.88000 -84.50000  15.00000   3.55816
  44.88000 -84.80000  15.00000   3.55800
  47.18000 -77.00000  15.00000   3.55547
  47.18000 -77.30000  15.00000   3.51048
  47.18000 -77.60000  15.00000   3.46465
  47.18000 -77.90000  15.00000   3.42406
  47.18000 -78.20000  15.00000   3.40660
  47.18000 -78.50000  15.00000   3.42423
  47.18000 -78.80000  15.00000   3.45679
  47.18000 -79.10000  15.00000   3.47482
  47.18000 -79.40000  15.00000   3.46405
  47.18000 -79.70000  15.00000   3.44840
  47.18000 -80.00000  15.00000   3.45086
  47.18000 -80.30000  15.00000   3.46317
  47.18000 -80.60000  15.00000   3.47899
  47.18000 -80.90000  15.00000   3.49697
  47.18000 -81.20000  15.00000   3.51515
  47.18000 -81.50000  15.00000   3.53020
  47.18000 -81.80000  15.00000   3.54089
  47.18000 -82.10000  15.00000   3.54786
  47.18000 -82.40000  15.00000   3.55226
  47.18000 -82.70000  15.00000   3.55501
  47.18000 -83.00000  15.00000   3.55669
  47.18000 -83.30000  15.00000   3.55767
  47.18000 -83.60000  15.00000   3.55818
  47.18000 -83.90000  15.00000   3.55837
  47.18000 -84.20000  15.00000   3.55835
  47.18000 -84.50000  15.00000   3.55821
  47.18000 -84.80000  15.00000   3.55802
  49.48000 -77.00000  15.00000   3.55730
  49.48000 -77.30000  15.00000   3.52606
  49.48000 -77.60000  15.00000   3.49234
  49.48000 -77.90000  15.00000   3.45720
  49.48000 -78.20000  15.00000   3.43092
  49.48000 -78.50000  15.00000   3.43503
  49.48000 -78.80000  15.00000   3.47059
  49.48000 -79.10000  15.00000   3.50779
  49.48000 -79.40000  15.00000   3.50728
  49.48000 -79.70000  15.00000   3.48007
  49.48000 -80.00000  15.00000   3.46216
  49.48000 -80.30000  15.00000   3.46163
  49.48000 -80.60000  15.00000   3.46926
  49.48000 -80.90000  15.00000   3.48188
  49.48000 -81.20000  15.00000   3.49905
  49.48000 -81.50000  15.00000   3.51579
  49.48000 -81.80000  15.00000   3.52905
  49.48000 -82.10000  15.00000   3.53866
  49.48000 -82.40000  15.00000   3.54551
  49.48000 -82.70000  15.00000   3.55038
  49.48000 -83.00000  15.00000   3.55375
  49.48000 -83.30000  15.00000   3.55594
  49.48000 -83.60000  15.00000   3.55726
  49.48000 -83.90000  15.00000   3.55795
  49.48000 -84.20000  15.00000   3.55820
  49.48000 -84.50000  15.00000   3.55819
  49.48000 -84.80000  15.00000   3.55805
  51.78000 -77.00000  15.00000   3.55811
  51.78000 -77.30000  15.00000   3.53732
  51.78000 -77.60000  15.00000   3.51348
  51.78000 -77.90000  15.00000   3.48532
  51.78000 -78.20000  15.00000   3.45719
  51.78000 -78.50000  15.00000   3.44588
  51.78000 -78.80000  15.00000   3.46836
  51.78000 -79.10000  15.00000   3.50597
  51.78000 -79.40000  15.00000   3.51917
  51.78000 -79.70000  15.00000   3.50756
  51.78000 -80.00000  15.00000   3.48712
  51.78000 -80.30000  15.00000   3.47637
  51.78000 -80.60000  15.00000   3.47935
  51.78000 -80.90000  15.00000   3.48645
  51.78000 -81.20000  15.00000   3.49620
  51.78000 -81.50000  15.00000   3.50528
  51.78000 -81.80000  15.00000   3.51476
  51.78000 -82.10000  15.00000   3.52454
  51.78000 -82.40000  15.00000   3.53380
  51.78000 -82.70000  15.00000   3.54174
  51.78000 -83.00000  15.00000   3.54792
  51.78000 -83.30000  15.00000   3.55227
  51.78000 -83.60000  15.00000   3.55509
  51.78000 -83.90000  15.00000   3.55676
  51.78000 -84.20000  15.00000   3.55764
  51.78000 -84.50000  15.00000   3.55799
  51.78000 -84.80000  15.00000   3.55810
  54.08000 -77.00000  15.00000   3.55842
  54.08000 -77.30000  15.00000   3.54499
  54.08000 -77.60000  15.00000   3.52851
  54.08000 -77.90000  15.00000   3.50675
  54.08000 -78.20000  15.00000   3.48064
  54.08000 -78.50000  15.00000   3.45917
  54.08000 -78.80000  15.00000   3.46274
  54.08000 -79.10000  15.00000   3.48437
  54.08000 -79.40000  15.00000   3.49340
  54.08000 -79.70000  15.00000   3.50008
  54.08000 -80.00000  15.00000   3.50021
  54.08000 -80.30000  15.00000   3.48987
  54.08000 -80.60000  15.00000   3.49459
  54.08000 -80.90000  15.00000   3.50398
  54.08000 -81.20000  15.00000   3.50805
  54.08000 -81.50000  15.00000   3.50584
  54.08000 -81.80000  15.00000   3.50491
  54.08000 -82.10000  15.00000   3.50784
  54.08000 -82.40000  15.00000   3.51654
  54.08000 -82.70000  15.00000   3.52772
  54.08000 -83.00000  15.00000   3.53797
  54.08000 -83.30000  15.00000   3.54567
  54.08000 -83.60000  15.00000   3.55090
  54.08000 -83.90000  15.00000   3.55427
  54.08000 -84.20000  15.00000   3.55630
  54.08000 -84.50000  15.00000   3.55745
  54.08000 -84.80000  15.00000   3.55816
  56.38000 -77.00000  15.00000   3.55850
  56.38000 -77.30000  15.00000   3.55002
  56.38000 -77.60000  15.00000   3.53876
  56.38000 -77.90000  15.00000   3.52218
  56.38000 -78.20000  15.00000   3.49924
  56.38000 -78.50000  15.00000   3.47322
  56.38000 -78.80000  15.00000   3.45822
  56.38000 -79.10000  15.00000   3.45628
  56.38000 -79.40000  15.00000   3.44735
  56.38000 -79.70000  15.00000   3.45878
  56.38000 -80.00000  15.00000   3.48198
  56.38000 -80.30000  15.00000   3.49038
  56.38000 -80.60000  15.00000   3.49788
  56.38000 -80.90000  15.00000   3.51796
  56.38000 -81.20000  15.00000   3.52202
  56.38000 -81.50000  15.00000   3.51022
  56.38000 -81.80000  15.00000   3.50260
  56.38000 -82.10000  15.00000   3.49523
  56.38000 -82.40000  15.00000   3.49774
  56.38000 -82.70000  15.00000   3.50934
  56.38000 -83.00000  15.00000   3.52374
  56.38000 -83.30000  15.00000   3.53557
  56.38000 -83.60000  15.00000   3.54400
  56.38000 -83.90000  15.00000   3.54985
  56.38000 -84.20000  15.00000   3.55377
  56.38000 -84.50000  15.00000   3.55634
  56.38000 -84.80000  15.00000   3.55822
  58.68000 -77.00000  15.00000   3.55849
  58.68000 -77.30000  15.00000   3.55322
  58.68000 -77.60000  15.00000   3.54552
  58.68000 -77.90000  15.00000   3.53285
  58.68000 -78.20000  15.00000   3.51310
  58.68000 -78.50000  15.00000   3.48589
  58.68000 -78.80000  15.00000   3.45661
  58.68000 -79.10000  15.00000   3.43027
  58.68000 -79.40000  15.00000   3.40011
  58.68000 -79.70000  15.00000   3.40379
  58.68000 -80.00000  15.00000   3.43444
  58.68000 -80.30000  15.00000   3.46432
  58.68000 -80.60000  15.00000   3.48216
  58.68000 -80.90000  15.00000   3.51351
  58.68000 -81.20000  15.00000   3.52327
  58.68000 -81.50000  15.00000   3.50841
  58.68000 -81.80000  15.00000   3.50021
  58.68000 -82.10000  15.00000   3.49016
  58.68000 -82.40000  15.00000   3.48407
  58.68000 -82.70000  15.00000   3.49300
  58.68000 -83.00000  15.00000   3.50881
  58.68000 -83.30000  15.00000   3.52303
  58.68000 -83.60000  15.00000   3.53417
  58.68000 -83.90000  15.00000   3.54295
  58.68000 -84.20000  15.00000   3.54957
  58.68000 -84.50000  15.00000   3.55440
  58.68000 -84.80000  15.00000   3.55826
  60.98000 -77.00000  15.00000   3.55844
  60.98000 -77.30000  15.00000   3.55517
  60.98000 -77.60000  15.00000   3.54981
  60.98000 -77.90000  15.00000   3.54001
  60.98000 -78.20000  15.00000   3.52323
  60.98000 -78.50000  15.00000   3.49724
  60.98000 -78.80000  15.00000   3.46197
  60.98000 -79.10000  15.00000   3.42167
  60.98000 -79.40000  15.00000   3.37451
  60.98000 -79.70000  15.00000   3.35572
  60.98000 -80.00000  15.00000   3.37733
  60.98000 -80.30000  15.00000   3.41695
  60.98000 -80.60000  15.00000   3.45508
  60.98000 -80.90000  15.00000   3.49133
  60.98000 -81.20000  15.00000   3.50881
  60.98000 -81.50000  15.00000   3.49753
  60.98000 -81.80000  15.00000   3.49440
  60.98000 -82.10000  15.00000   3.49549
  60.98000 -82.40000  15.00000   3.48487
  60.98000 -82.70000  15.00000   3.48783
  60.98000 -83.00000  15.00000   3.50174
  60.98000 -83.30000  15.00000   3.51194
  60.98000 -83.60000  15.00000   3.52214
  60.98000 -83.90000  15.00000   3.53332
  60.98000 -84.20000  15.00000   3.54329
  60.98000 -84.50000  15.00000   3.55136
  60.98000 -84.80000  15.00000   3.55822
  63.28000 -77.00000  15.00000   3.55838
  63.28000 -77.30000  15.00000   3.55629
  63.28000 -77.60000  15.00000   3.55243
  63.28000 -77.90000  15.00000   3.54472
  63.28000 -78.20000  15.00000   3.53077
  63.28000 -78.50000  15.00000   3.50824
  63.28000 -78.80000  15.00000   3.47644
  63.28000 -79.10000  15.00000   3.44051
  63.28000 -79.40000  15.00000   3.39339
  63.28000 -79.70000  15.00000   3.35072
  63.28000 -80.00000  15.00000   3.35709
  63.28000 -80.30000  15.00000   3.39686
  63.28000 -80.60000  15.00000   3.44071
  63.28000 -80.90000  15.00000   3.47119
  63.28000 -81.20000  15.00000   3.49309
  63.28000 -81.50000  15.00000   3.49079
  63.28000 -81.80000  15.00000   3.49290
  63.28000 -82.10000  15.00000   3.51465
  63.28000 -82.40000  15.00000   3.51206
  63.28000 -82.70000  15.00000   3.50100
  63.28000 -83.00000  15.00000   3.50093
  63.28000 -83.30000  15.00000   3.50430
  63.28000 -83.60000  15.00000   3.50921
  63.28000 -83.90000  15.00000   3.52106
  63.28000 -84.20000  15.00000   3.53469
  63.28000 -84.50000  15.00000   3.54700
  63.28000 -84.80000  15.00000   3.55801
  65.58000 -77.00000  15.00000   3.55833
  65.58000 -77.30000  15.00000   3.55687
  65.58000 -77.60000  15.00000   3.55391
  65.58000 -77.90000  15.00000   3.54767
  65.58000 -78.20000  15.00000   3.53624
  65.58000 -78.50000  15.00000   3.51825
  65.58000 -78.80000  15.00000   3.49504
  65.58000 -79.10000  15.00000   3.47616
  65.58000 -79.40000  15.00000   3.45790
  65.58000 -79.70000  15.00000   3.41849
  65.58000 -80.00000  15.00000   3.40879
  65.58000 -80.30000  15.00000   3.43074
  65.58000 -80.60000  15.00000   3.44345
  65.58000 -80.90000  15.00000   3.45029
  65.58000 -81.20000  15.00000   3.46787
  65.58000 -81.50000  15.00000   3.47624
  65.58000 -81.80000  15.00000   3.48319
  65.58000 -82.10000  15.00000   3.52561
  65.58000 -82.40000  15.00000   3.54078
  65.58000 -82.70000  15.00000   3.51190
  65.58000 -83.00000  15.00000   3.48850
  65.58000 -83.30000  15.00000   3.49236
  65.58000 -83.60000  15.00000   3.49683
  65.58000 -83.90000  15.00000   3.50712
  65.58000 -84.20000  15.00000   3.52386
  65.58000 -84.50000  15.00000   3.54116
  65.58000 -84.80000  15.00000   3.55752
  67.88000 -77.00000  15.00000   3.55828
  67.88000 -77.30000  15.00000   3.55711
  67.88000 -77.60000  15.00000   3.55460
  67.88000 -77.90000  15.00000   3.54923
  67.88000 -78.20000  15.00000   3.53953
  67.88000 -78.50000  15.00000   3.52509
  67.88000 -78.80000  15.00000   3.50923
  67.88000 -79.10000  15.00000   3.50469
  67.88000 -79.40000  15.00000   3.51224
  67.88000 -79.70000  15.00000   3.48948
  67.88000 -80.00000  15.00000   3.46335
  67.88000 -80.30000  15.00000   3.45637
  67.88000 -80.60000  15.00000   3.43271
  67.88000 -80.90000  15.00000   3.42452
  67.88000 -81.20000  15.00000   3.44759
  67.88000 -81.50000  15.00000   3.47357
  67.88000 -81.80000  15.00000   3.48502
  67.88000 -82.10000  15.00000   3.52374
  67.88000 -82.40000  15.00000   3.54729
  67.88000 -82.70000  15.00000   3.51235
  67.88000 -83.00000  15.00000   3.47096
  67.88000 -83.30000  15.00000   3.47415
  67.88000 -83.60000  15.00000   3.48603
  67.88000 -83.90000  15.00000   3.49440
  67.88000 -84.20000  15.00000   3.51160
  67.88000 -84.50000  15.00000   3.53382
  67.88000 -84.80000  15.00000   3.55658
  70.18000 -77.00000  15.00000   3.55824
  70.18000 -77.30000  15.00000   3.55714
  70.18000 -77.60000  15.00000   3.55476
  70.18000 -77.90000  15.00000   3.54966
  70.18000 -78.20000  15.00000   3.54054
  70.18000 -78.50000  15.00000   3.52740
  70.18000 -78.80000  15.00000   3.51456
  70.18000 -79.10000  15.00000   3.51604
  70.18000 -79.40000  15.00000   3.53160
  70.18000 -79.70000  15.00000   3.51592
  70.18000 -80.00000  15.00000   3.48143
  70.18000 -80.30000  15.00000   3.45430
  70.18000 -80.60000  15.00000   3.41832
  70.18000 -80.90000  15.00000   3.41168
  70.18000 -81.20000  15.00000   3.44641
  70.18000 -81.50000  15.00000   3.47687
  70.18000 -81.80000  15.00000   3.47938
  70.18000 -82.10000  15.00000   3.50208
  70.18000 -82.40000  15.00000   3.53784
  70.18000 -82.70000  15.00000   3.51495
  70.18000 -83.00000  15.00000   3.46633
  70.18000 -83.30000  15.00000   3.46033
  70.18000 -83.60000  15.00000   3.47668
  70.18000 -83.90000  15.00000   3.48586
  70.18000 -84.20000  15.00000   3.49949
  70.18000 -84.50000  15.00000   3.52496
  70.18000 -84.80000  15.00000   3.55493
  72.48000 -77.00000  15.00000   3.55820
  72.48000 -77.30000  15.00000   3.55706
  72.48000 -77.60000  15.00000   3.55462
  72.48000 -77.90000  15.00000   3.54932
  72.48000 -78.20000  15.00000   3.53965
  72.48000 -78.50000  15.00000   3.52530
  72.48000 -78.80000  15.00000   3.51075
  72.48000 -79.10000  15.00000   3.51095
  72.48000 -79.40000  15.00000   3.52226
  72.48000 -79.70000  15.00000   3.50975
  72.48000 -80.00000  15.00000   3.48047
  72.48000 -80.30000  15.00000   3.44836
  72.48000 -80.60000  15.00000   3.41979
  72.48000 -80.90000  15.00000   3.41162
  72.48000 -81.20000  15.00000   3.43980
  72.48000 -81.50000  15.00000   3.46787
  72.48000 -81.80000  15.00000   3.47138
  72.48000 -82.10000  15.00000   3.48191
  72.48000 -82.40000  15.00000   3.52510
  72.48000 -82.70000  15.00000   3.52299
  72.48000 -83.00000  15.00000   3.48405
  72.48000 -83.30000  15.00000   3.46804
  72.48000 -83.60000  15.00000   3.47531
  72.48000 -83.90000  15.00000   3.48233
  72.48000 -84.20000  15.00000   3.48897
  72.48000 -84.50000  15.00000   3.51417
  72.48000 -84.80000  15.00000   3.55201
  74.78000 -77.00000  15.00000   3.55816
  74.78000 -77.30000  15.00000   3.55702
  74.78000 -77.60000  15.00000   3.55450
  74.78000 -77.90000  15.00000   3.54886
  74.78000 -78.20000  15.00000   3.53794
  74.78000 -78.50000  15.00000   3.52025
  74.78000 -78.80000  15.00000   3.49913
  74.78000 -79.10000  15.00000   3.49124
  74.78000 -79.40000  15.00000   3.49654
  74.78000 -79.70000  15.00000   3.49572
  74.78000 -80.00000  15.00000   3.48112
  74.78000 -80.30000  15.00000   3.45740
  74.78000 -80.60000  15.00000   3.43991
  74.78000 -80.90000  15.00000   3.42912
  74.78000 -81.20000  15.00000   3.44342
  74.78000 -81.50000  15.00000   3.47253
  74.78000 -81.80000  15.00000   3.49342
  74.78000 -82.10000  15.00000   3.49908
  74.78000 -82.40000  15.00000   3.52667
  74.78000 -82.70000  15.00000   3.53421
  74.78000 -83.00000  15.00000   3.51504
  74.78000 -83.30000  15.00000   3.49590
  74.78000 -83.60000  15.00000   3.48745
  74.78000 -83.90000  15.00000   3.48460
  74.78000 -84.20000  15.00000   3.47999
  74.78000 -84.50000  15.00000   3.50054
  74.78000 -84.80000  15.00000   3.54627
  77.08000 -77.00000  15.00000   3.55813
  77.08000 -77.30000  15.00000   3.55713
  77.08000 -77.60000  15.00000   3.55481
  77.08000 -77.90000  15.00000   3.54930
  77.08000 -78.20000  15.00000   3.53781
  77.08000 -78.50000  15.00000   3.51699
  77.08000 -78.80000  15.00000   3.48695
  77.08000 -79.10000  15.00000   3.46757
  77.08000 -79.40000  15.00000   3.47741
  77.08000 -79.70000  15.00000   3.49740
  77.08000 -80.00000  15.00000   3.49644
  77.08000 -80.30000  15.00000   3.48578
  77.08000 -80.60000  15.00000   3.48149
  77.08000 -80.90000  15.00000   3.47755
  77.08000 -81.20000  15.00000   3.47714
  77.08000 -81.50000  15.00000   3.49859
  77.08000 -81.80000  15.00000   3.52960
  77.08000 -82.10000  15.00000   3.53747
  77.08000 -82.40000  15.00000   3.54426
  77.08000 -82.70000  15.00000   3.54103
  77.08000 -83.00000  15.00000   3.53294
  77.08000 -83.30000  15.00000   3.51501
  77.08000 -83.60000  15.00000   3.49326
  77.08000 -83.90000  15.00000   3.47839
  77.08000 -84.20000  15.00000   3.46627
  77.08000 -84.50000  15.00000   3.48426
  77.08000 -84.80000  15.00000   3.53662
  79.38000 -77.00000  15.00000   3.55809
  79.38000 -77.30000  15.00000   3.55749
  79.38000 -77.60000  15.00000   3.55583
  79.38000 -77.90000  15.00000   3.55157
  79.38000 -78.20000  15.00000   3.54230
  79.38000 -78.50000  15.00000   3.52482
  79.38000 -78.80000  15.00000   3.49805
  79.38000 -79.10000  15.00000   3.47563
  79.38000 -79.40000  15.00000   3.47899
  79.38000 -79.70000  15.00000   3.49433
  79.38000 -80.00000  15.00000   3.48622
  79.38000 -80.30000  15.00000   3.47673
  79.38000 -80.60000  15.00000   3.47991
  79.38000 -80.90000  15.00000   3.48063
  79.38000 -81.20000  15.00000   3.46595
  79.38000 -81.50000  15.00000   3.48117
  79.38000 -81.80000  15.00000   3.51681
  79.38000 -82.10000  15.00000   3.52575
  79.38000 -82.40000  15.00000   3.52091
  79.38000 -82.70000  15.00000   3.51530
  79.38000 -83.00000  15.00000   3.51599
  79.38000 -83.30000  15.00000   3.50261
  79.38000 -83.60000  15.00000   3.47060
  79.38000 -83.90000  15.00000   3.44916
  79.38000 -84.20000  15.00000   3.44522
  79.38000 -84.50000  15.00000   3.47435
  79.38000 -84.80000  15.00000   3.53546
  81.68000 -77.00000  15.00000   3.55807
  81.68000 -77.30000  15.00000   3.55801
  81.68000 -77.60000  15.00000   3.55731
  81.68000 -77.90000  15.00000   3.55507
  81.68000 -78.20000  15.00000   3.54992
  81.68000 -78.50000  15.00000   3.54029
  81.68000 -78.80000  15.00000   3.52595
  81.68000 -79.10000  15.00000   3.51170
  81.68000 -79.40000  15.00000   3.50519
  81.68000 -79.70000  15.00000   3.50201
  81.68000 -80.00000  15.00000   3.48503
  81.68000 -80.30000  15.00000   3.47190
  81.68000 -80.60000  15.00000   3.47233
  81.68000 -80.90000  15.00000   3.47117
  81.68000 -81.20000  15.00000   3.45401
  81.68000 -81.50000  15.00000   3.45842
  81.68000 -81.80000  15.00000   3.49214
  81.68000 -82.10000  15.00000   3.49670
  81.68000 -82.40000  15.00000   3.47856
  81.68000 -82.70000  15.00000   3.48875
  81.68000 -83.00000  15.00000   3.51329
  81.68000 -83.30000  15.00000   3.50579
  81.68000 -83.60000  15.00000   3.46246
  81.68000 -83.90000  15.00000   3.43681
  81.68000 -84.20000  15.00000   3.44268
  81.68000 -84.50000  15.00000   3.47918
  81.68000 -84.80000  15.00000   3.54131
  83.98000 -77.00000  15.00000   3.55804
  83.98000 -77.30000  15.00000   3.55849
  83.98000 -77.60000  15.00000   3.55869
  83.98000 -77.90000  15.00000   3.55828
  83.98000 -78.20000  15.00000   3.55670
  83.98000 -78.50000  15.00000   3.55333
  83.98000 -78.80000  15.00000   3.54787
  83.98000 -79.10000  15.00000   3.54055
  83.98000 -79.40000  15.00000   3.53017
  83.98000 -79.70000  15.00000   3.51254
  83.98000 -80.00000  15.00000   3.49299
  83.98000 -80.30000  15.00000   3.49315
  83.98000 -80.60000  15.00000   3.48801
  83.98000 -80.90000  15.00000   3.47414
  83.98000 -81.20000  15.00000   3.45972
  83.98000 -81.50000  15.00000   3.46526
  83.98000 -81.80000  15.00000   3.51099
  83.98000 -82.10000  15.00000   3.52711
  83.98000 -82.40000  15.00000   3.49660
  83.98000 -82.70000  15.00000   3.49870
  83.98000 -83.00000  15.00000   3.51911
  83.98000 -83.30000  15.00000   3.50607
  83.98000 -83.60000  15.00000   3.46296
  83.98000 -83.90000  15.00000   3.44019
  83.98000 -84.20000  15.00000   3.45192
  83.98000 -84.50000  15.00000   3.48952
  83.98000 -84.80000  15.00000   3.54540
  86.28000 -77.00000  15.00000   3.55802
  86.28000 -77.30000  15.00000   3.55881
  86.28000 -77.60000  15.00000   3.55960
  86.28000 -77.90000  15.00000   3.56029
  86.28000 -78.20000  15.00000   3.56069
  86.28000 -78.50000  15.00000   3.56032
  86.28000 -78.80000  15.00000   3.55826
  86.28000 -79.10000  15.00000   3.55225
  86.28000 -79.40000  15.00000   3.53698
  86.28000 -79.70000  15.00000   3.50729
  86.28000 -80.00000  15.00000   3.48385
  86.28000 -80.30000  15.00000   3.50509
  86.28000 -80.60000  15.00000   3.51906
  86.28000 -80.90000  15.00000   3.50591
  86.28000 -81.20000  15.00000   3.49151
  86.28000 -81.50000  15.00000   3.50707
  86.28000 -81.80000  15.00000   3.56412
  86.28000 -82.10000  15.00000   3.58807
  86.28000 -82.40000  15.00000   3.54232
  86.28000 -82.70000  15.00000   3.50361
  86.28000 -83.00000  15.00000   3.49519
  86.28000 -83.30000  15.00000   3.49169
  86.28000 -83.60000  15.00000   3.46877
  86.28000 -83.90000  15.00000   3.45018
  86.28000 -84.20000  15.00000   3.46404
  86.28000 -84.50000  15.00000   3.50021
  86.28000 -84.80000  15.00000   3.54828
  88.58000 -77.00000  15.00000   3.55801
  88.58000 -77.30000  15.00000   3.55894
  88.58000 -77.60000  15.00000   3.55994
  88.58000 -77.90000  15.00000   3.56100
  88.58000 -78.20000  15.00000   3.56189
  88.58000 -78.50000  15.00000   3.56185
  88.58000 -78.80000  15.00000   3.55915
  88.58000 -79.10000  15.00000   3.55008
  88.58000 -79.40000  15.00000   3.52792
  88.58000 -79.70000  15.00000   3.48887
  88.58000 -80.00000  15.00000   3.47081
  88.58000 -80.30000  15.00000   3.51630
